Image,Shape
my_images/image_2747.png,square
my_images/image_2748.png,square
my_images/image_2749.png,star
my_images/image_2750.png,square
my_images/image_2751.png,square
my_images/image_2752.png,star
my_images/image_2753.png,star
my_images/image_2754.png,star
my_images/image_2755.png,star
my_images/image_2756.png,square
my_images/image_2757.png,star
my_images/image_2758.png,circle
my_images/image_2759.png,square
my_images/image_2760.png,star
my_images/image_2761.png,circle
my_images/image_2762.png,triangle
my_images/image_2763.png,star
my_images/image_2764.png,circle
my_images/image_2765.png,star
my_images/image_2766.png,star
my_images/image_2767.png,star
my_images/image_2768.png,triangle
my_images/image_2769.png,triangle
my_images/image_2770.png,star
my_images/image_2771.png,circle
my_images/image_2772.png,star
my_images/image_2773.png,square
my_images/image_2774.png,star
my_images/image_2775.png,triangle
my_images/image_2776.png,triangle
my_images/image_2777.png,circle
my_images/image_2778.png,star
my_images/image_2779.png,circle
my_images/image_2780.png,star
my_images/image_2781.png,square
my_images/image_2782.png,square
my_images/image_2783.png,circle
my_images/image_2784.png,circle
my_images/image_2785.png,circle
my_images/image_2786.png,triangle
my_images/image_2787.png,star
my_images/image_2788.png,circle
my_images/image_2789.png,square
my_images/image_2790.png,square
my_images/image_2791.png,square
my_images/image_2792.png,triangle
my_images/image_2793.png,circle
my_images/image_2794.png,star
my_images/image_2795.png,circle
my_images/image_2796.png,square
my_images/image_2797.png,square
my_images/image_2798.png,circle
my_images/image_2799.png,circle
my_images/image_2800.png,circle
my_images/image_2801.png,star
my_images/image_2802.png,triangle
my_images/image_2803.png,triangle
my_images/image_2804.png,square
my_images/image_2805.png,circle
my_images/image_2806.png,triangle
my_images/image_2807.png,triangle
my_images/image_2808.png,star
my_images/image_2809.png,triangle
my_images/image_2810.png,circle
my_images/image_2811.png,square
my_images/image_2812.png,star
my_images/image_2813.png,triangle
my_images/image_2814.png,triangle
my_images/image_2815.png,triangle
my_images/image_2816.png,square
my_images/image_2817.png,square
my_images/image_2818.png,star
my_images/image_2819.png,circle
my_images/image_2820.png,triangle
my_images/image_2821.png,star
my_images/image_2822.png,triangle
my_images/image_2823.png,circle
my_images/image_2824.png,circle
my_images/image_2825.png,triangle
my_images/image_2826.png,star
my_images/image_2827.png,square
my_images/image_2828.png,circle
my_images/image_2829.png,circle
my_images/image_2830.png,star
my_images/image_2831.png,circle
my_images/image_2832.png,circle
my_images/image_2833.png,square
my_images/image_2834.png,triangle
my_images/image_2835.png,star
my_images/image_2836.png,star
my_images/image_2837.png,triangle
my_images/image_2838.png,square
my_images/image_2839.png,circle
my_images/image_2840.png,star
my_images/image_2841.png,circle
my_images/image_2842.png,square
my_images/image_2843.png,circle
my_images/image_2844.png,square
my_images/image_2845.png,circle
my_images/image_2846.png,star
my_images/image_2847.png,triangle
my_images/image_2848.png,circle
my_images/image_2849.png,circle
my_images/image_2850.png,circle
my_images/image_2851.png,triangle
my_images/image_2852.png,triangle
my_images/image_2853.png,triangle
my_images/image_2854.png,square
my_images/image_2855.png,square
my_images/image_2856.png,square
my_images/image_2857.png,circle
my_images/image_2858.png,star
my_images/image_2859.png,triangle
my_images/image_2860.png,circle
my_images/image_2861.png,square
my_images/image_2862.png,square
my_images/image_2863.png,star
my_images/image_2864.png,star
my_images/image_2865.png,square
my_images/image_2866.png,star
my_images/image_2867.png,triangle
my_images/image_2868.png,triangle
my_images/image_2869.png,star
my_images/image_2870.png,triangle
my_images/image_2871.png,circle
my_images/image_2872.png,star
my_images/image_2873.png,star
my_images/image_2874.png,star
my_images/image_2875.png,square
my_images/image_2876.png,square
my_images/image_2877.png,star
my_images/image_2878.png,star
my_images/image_2879.png,square
my_images/image_2880.png,circle
my_images/image_2881.png,square
my_images/image_2882.png,circle
my_images/image_2883.png,star
my_images/image_2884.png,star
my_images/image_2885.png,triangle
my_images/image_2886.png,star
my_images/image_2887.png,triangle
my_images/image_2888.png,triangle
my_images/image_2889.png,star
my_images/image_2890.png,circle
my_images/image_2891.png,star
my_images/image_2892.png,star
my_images/image_2893.png,triangle
my_images/image_2894.png,star
my_images/image_2895.png,circle
my_images/image_2896.png,square
my_images/image_2897.png,triangle
my_images/image_2898.png,circle
my_images/image_2899.png,triangle
my_images/image_2900.png,triangle
my_images/image_2901.png,triangle
my_images/image_2902.png,circle
my_images/image_2903.png,triangle
my_images/image_2904.png,circle
my_images/image_2905.png,square
my_images/image_2906.png,circle
my_images/image_2907.png,star
my_images/image_2908.png,triangle
my_images/image_2909.png,circle
my_images/image_2910.png,star
my_images/image_2911.png,square
my_images/image_2912.png,triangle
my_images/image_2913.png,square
my_images/image_2914.png,star
my_images/image_2915.png,star
my_images/image_2916.png,circle
my_images/image_2917.png,circle
my_images/image_2918.png,star
my_images/image_2919.png,circle
my_images/image_2920.png,square
my_images/image_2921.png,circle
my_images/image_2922.png,square
my_images/image_2923.png,square
my_images/image_2924.png,circle
my_images/image_2925.png,square
my_images/image_2926.png,triangle
my_images/image_2927.png,circle
my_images/image_2928.png,star
my_images/image_2929.png,star
my_images/image_2930.png,square
my_images/image_2931.png,triangle
my_images/image_2932.png,square
my_images/image_2933.png,triangle
my_images/image_2934.png,star
my_images/image_2935.png,triangle
my_images/image_2936.png,star
my_images/image_2937.png,star
my_images/image_2938.png,star
my_images/image_2939.png,square
my_images/image_2940.png,star
my_images/image_2941.png,triangle
my_images/image_2942.png,star
my_images/image_2943.png,star
my_images/image_2944.png,circle
my_images/image_2945.png,star
my_images/image_2946.png,square
my_images/image_2947.png,triangle
my_images/image_2948.png,star
my_images/image_2949.png,triangle
my_images/image_2950.png,circle
my_images/image_2951.png,circle
my_images/image_2952.png,triangle
my_images/image_2953.png,triangle
my_images/image_2954.png,circle
my_images/image_2955.png,star
my_images/image_2956.png,circle
my_images/image_2957.png,star
my_images/image_2958.png,circle
my_images/image_2959.png,triangle
my_images/image_2960.png,circle
my_images/image_2961.png,square
my_images/image_2962.png,triangle
my_images/image_2963.png,square
my_images/image_2964.png,square
my_images/image_2965.png,star
my_images/image_2966.png,triangle
my_images/image_2967.png,circle
my_images/image_2968.png,square
my_images/image_2969.png,star
my_images/image_2970.png,triangle
my_images/image_2971.png,circle
my_images/image_2972.png,square
my_images/image_2973.png,star
my_images/image_2974.png,circle
my_images/image_2975.png,square
my_images/image_2976.png,square
my_images/image_2977.png,circle
my_images/image_2978.png,star
my_images/image_2979.png,circle
my_images/image_2980.png,star
my_images/image_2981.png,square
my_images/image_2982.png,circle
my_images/image_2983.png,star
my_images/image_2984.png,triangle
my_images/image_2985.png,circle
my_images/image_2986.png,star
my_images/image_2987.png,square
my_images/image_2988.png,square
my_images/image_2989.png,square
my_images/image_2990.png,square
my_images/image_2991.png,star
my_images/image_2992.png,triangle
my_images/image_2993.png,square
my_images/image_2994.png,star
my_images/image_2995.png,star
my_images/image_2996.png,square
my_images/image_2997.png,triangle
my_images/image_2998.png,circle
my_images/image_2999.png,square
my_images/image_3000.png,star
my_images/image_3001.png,square
my_images/image_3002.png,star
my_images/image_3003.png,triangle
my_images/image_3004.png,triangle
my_images/image_3005.png,circle
my_images/image_3006.png,circle
my_images/image_3007.png,circle
my_images/image_3008.png,star
my_images/image_3009.png,star
my_images/image_3010.png,circle
my_images/image_3011.png,square
my_images/image_3012.png,square
my_images/image_3013.png,triangle
my_images/image_3014.png,triangle
my_images/image_3015.png,circle
my_images/image_3016.png,triangle
my_images/image_3017.png,star
my_images/image_3018.png,square
my_images/image_3019.png,triangle
my_images/image_3020.png,triangle
my_images/image_3021.png,triangle
my_images/image_3022.png,star
my_images/image_3023.png,star
my_images/image_3024.png,circle
my_images/image_3025.png,triangle
my_images/image_3026.png,square
my_images/image_3027.png,triangle
my_images/image_3028.png,triangle
my_images/image_3029.png,circle
my_images/image_3030.png,star
my_images/image_3031.png,circle
my_images/image_3032.png,star
my_images/image_3033.png,triangle
my_images/image_3034.png,circle
my_images/image_3035.png,square
my_images/image_3036.png,circle
my_images/image_3037.png,triangle
my_images/image_3038.png,circle
my_images/image_3039.png,star
my_images/image_3040.png,square
my_images/image_3041.png,star
my_images/image_3042.png,triangle
my_images/image_3043.png,star
my_images/image_3044.png,star
my_images/image_3045.png,triangle
my_images/image_3046.png,circle
my_images/image_3047.png,square
my_images/image_3048.png,star
my_images/image_3049.png,star
my_images/image_3050.png,circle
my_images/image_3051.png,circle
my_images/image_3052.png,square
my_images/image_3053.png,square
my_images/image_3054.png,triangle
my_images/image_3055.png,square
my_images/image_3056.png,circle
my_images/image_3057.png,circle
my_images/image_3058.png,triangle
my_images/image_3059.png,square
my_images/image_3060.png,star
my_images/image_3061.png,circle
my_images/image_3062.png,star
my_images/image_3063.png,triangle
my_images/image_3064.png,star
my_images/image_3065.png,square
my_images/image_3066.png,star
my_images/image_3067.png,triangle
my_images/image_3068.png,square
my_images/image_3069.png,square
my_images/image_3070.png,star
my_images/image_3071.png,square
my_images/image_3072.png,star
my_images/image_3073.png,triangle
my_images/image_3074.png,star
my_images/image_3075.png,circle
my_images/image_3076.png,triangle
my_images/image_3077.png,square
my_images/image_3078.png,star
my_images/image_3079.png,circle
my_images/image_3080.png,square
my_images/image_3081.png,star
my_images/image_3082.png,square
my_images/image_3083.png,star
my_images/image_3084.png,star
my_images/image_3085.png,star
my_images/image_3086.png,triangle
my_images/image_3087.png,square
my_images/image_3088.png,square
my_images/image_3089.png,circle
my_images/image_3090.png,circle
my_images/image_3091.png,square
my_images/image_3092.png,circle
my_images/image_3093.png,star
my_images/image_3094.png,star
my_images/image_3095.png,circle
my_images/image_3096.png,star
